old_path,new_path,status,detail
P:/BRAIN_DRAIN/Data/06/local_differences_unfilt.csv,P:/BRAIN_DRAIN/Data/intermediate/local_differences_unfilt.csv,OK,49953 bytes
P:/BRAIN_DRAIN/Data/06/microdata_sample.csv,P:/BRAIN_DRAIN/Data/intermediate/microdata_sample__06.csv,OK,171259082 bytes
P:/BRAIN_DRAIN/Data/06/mrc_table2.xlsx,P:/BRAIN_DRAIN/Data/raw/chetty_oi/mrc_table2.xlsx,OK,1911371 bytes
P:/BRAIN_DRAIN/Data/06/net_cbsa.csv,P:/BRAIN_DRAIN/Data/intermediate/net_cbsa.csv,OK,80344 bytes
P:/BRAIN_DRAIN/Data/06/net_state.csv,P:/BRAIN_DRAIN/Data/intermediate/net_state.csv,OK,10327 bytes
P:/BRAIN_DRAIN/Data/06/occ1990dd_task_alm.zip.download/occ1990dd_task_alm.zip.sb-d6a9beb6-zML4WA/occ1990dd_task_alm/occ1990dd_task_alm.dta,P:/BRAIN_DRAIN/Data/_review/junk/occ1990dd_task_alm.dta,OK,5532 bytes
P:/BRAIN_DRAIN/Data/06/occ1990dd_task_alm.zip.download/occ1990dd_task_alm.zip.sb-d6a9beb6-zML4WA/occ1990dd_task_alm/README for occ1990dd_task_alm.dta.txt,P:/BRAIN_DRAIN/Data/_review/junk/README for occ1990dd_task_alm.dta.txt,OK,258 bytes
P:/BRAIN_DRAIN/Data/06/occp_inst_group.csv,P:/BRAIN_DRAIN/Data/intermediate/occp_inst_group.csv,OK,1344 bytes
P:/BRAIN_DRAIN/Data/06/outsample_values,P:/BRAIN_DRAIN/Data/_review/needs_inspection/outsample_values,OK,257 bytes
P:/BRAIN_DRAIN/Data/06/recruitment.csv,P:/BRAIN_DRAIN/Data/intermediate/recruitment.csv,OK,377787 bytes
P:/BRAIN_DRAIN/Data/06/regression_data.csv,P:/BRAIN_DRAIN/Data/results/regression_data__06.csv,OK,3047395669 bytes
P:/BRAIN_DRAIN/Data/06/restrict_values,P:/BRAIN_DRAIN/Data/_review/needs_inspection/restrict_values,OK,275 bytes
P:/BRAIN_DRAIN/Data/06/sample_values.csv,P:/BRAIN_DRAIN/Data/intermediate/sample_values.csv,OK,258 bytes
P:/BRAIN_DRAIN/Data/06/tie_stocks.csv,P:/BRAIN_DRAIN/Data/intermediate/tie_stocks.csv,OK,1271885 bytes
P:/BRAIN_DRAIN/Data/06/total_deg.csv,P:/BRAIN_DRAIN/Data/intermediate/total_deg.csv,OK,1319373 bytes
P:/BRAIN_DRAIN/Data/06/~$AAU.xlsx,P:/BRAIN_DRAIN/Data/_review/junk/~$AAU.xlsx,OK,165 bytes
P:/BRAIN_DRAIN/Data/07/.DS_Store,P:/BRAIN_DRAIN/Data/_review/junk/.DS_Store__07,OK,6148 bytes
P:/BRAIN_DRAIN/Data/07/AAU.xlsx,P:/BRAIN_DRAIN/Data/raw/rankings_membership/AAU__07.xlsx,OK,11414 bytes
P:/BRAIN_DRAIN/Data/07/ACSDT1Y2022.B15001-2024-02-23T180106.xlsx,P:/BRAIN_DRAIN/Data/raw/census_acs/ACSDT1Y2022.B15001-2024-02-23T180106.xlsx,OK,24856 bytes
P:/BRAIN_DRAIN/Data/07/col_users,P:/BRAIN_DRAIN/Data/raw/chetty_oi/col_users,OK,1842351 bytes
P:/BRAIN_DRAIN/Data/07/destination_cbsa.csv,P:/BRAIN_DRAIN/Data/intermediate/destination_cbsa.csv,OK,2380899 bytes
P:/BRAIN_DRAIN/Data/07/destination_state.csv,P:/BRAIN_DRAIN/Data/intermediate/destination_state.csv,OK,983969 bytes
P:/BRAIN_DRAIN/Data/07/education.xlsx,P:/BRAIN_DRAIN/Data/intermediate/education__07.xlsx,OK,119763 bytes
P:/BRAIN_DRAIN/Data/07/fraction.csv,P:/BRAIN_DRAIN/Data/intermediate/fraction.csv,OK,44575 bytes
P:/BRAIN_DRAIN/Data/07/hs_shock_year_cbsa.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_shock_year_cbsa.csv,OK,5614 bytes
P:/BRAIN_DRAIN/Data/07/hs_shock_year_state.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_shock_year_state.csv,OK,5614 bytes
P:/BRAIN_DRAIN/Data/07/instate_li.csv,P:/BRAIN_DRAIN/Data/intermediate/instate_li.csv,OK,49249 bytes
P:/BRAIN_DRAIN/Data/07/inst_levels.csv,P:/BRAIN_DRAIN/Data/intermediate/inst_levels.csv,OK,329 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/GUST e-foundry License.txt,P:/BRAIN_DRAIN/Data/_review/junk/GUST e-foundry License.txt,OK,1399 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmroman10-bold.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmroman10-bold.otf,OK,107780 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmroman10-bolditalic.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmroman10-bolditalic.otf,OK,114140 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmroman10-italic.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmroman10-italic.otf,OK,115244 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmroman10-regular.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmroman10-regular.otf,OK,107188 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromancaps10-oblique.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromancaps10-oblique.otf,OK,112444 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromancaps10-regular.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromancaps10-regular.otf,OK,103948 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromandemi10-oblique.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromandemi10-oblique.otf,OK,114524 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromandemi10-regular.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromandemi10-regular.otf,OK,107820 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromandunh10-oblique.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromandunh10-oblique.otf,OK,118228 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromandunh10-regular.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromandunh10-regular.otf,OK,109328 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromanslant10-bold.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromanslant10-bold.otf,OK,113756 bytes
P:/BRAIN_DRAIN/Data/07/Latin-Modern-Roman/lmromanslant10-regular.otf,P:/BRAIN_DRAIN/Data/_review/junk/lmromanslant10-regular.otf,OK,115648 bytes
P:/BRAIN_DRAIN/Data/07/local_ties_cbsa.csv,P:/BRAIN_DRAIN/Data/intermediate/local_ties_cbsa.csv,OK,51189 bytes
P:/BRAIN_DRAIN/Data/07/local_ties_state.csv,P:/BRAIN_DRAIN/Data/intermediate/local_ties_state.csv,OK,6527 bytes
P:/BRAIN_DRAIN/Data/07/no_prestige_soc.csv,P:/BRAIN_DRAIN/Data/intermediate/no_prestige_soc.csv,OK,818 bytes
P:/BRAIN_DRAIN/Data/07/numerator.csv,P:/BRAIN_DRAIN/Data/intermediate/numerator.csv,OK,582523 bytes
P:/BRAIN_DRAIN/Data/07/OccupationalPrestigeRatings.csv,P:/BRAIN_DRAIN/Data/raw/bls/OccupationalPrestigeRatings.csv,OK,270539 bytes
P:/BRAIN_DRAIN/Data/07/pf.xlsx,P:/BRAIN_DRAIN/Data/raw/other/pf.xlsx,OK,13638 bytes
P:/BRAIN_DRAIN/Data/07/raw_microdata.csv,P:/BRAIN_DRAIN/Data/raw/revelio/raw_microdata__07.csv,OK,2308154293 bytes
P:/BRAIN_DRAIN/Data/07/return_by_year.csv,P:/BRAIN_DRAIN/Data/intermediate/return_by_year.csv,OK,41560 bytes
P:/BRAIN_DRAIN/Data/07/return_levels_cbsa.csv,P:/BRAIN_DRAIN/Data/intermediate/return_levels_cbsa.csv,OK,363 bytes
P:/BRAIN_DRAIN/Data/07/return_levels_state.csv,P:/BRAIN_DRAIN/Data/intermediate/return_levels_state.csv,OK,291 bytes
P:/BRAIN_DRAIN/Data/07/soc_2010_to_2018_crosswalk.xlsx,P:/BRAIN_DRAIN/Data/raw/bls/soc_2010_to_2018_crosswalk.xlsx,OK,46630 bytes
P:/BRAIN_DRAIN/Data/07/soc_ba.csv,P:/BRAIN_DRAIN/Data/intermediate/soc_ba.csv,OK,189227 bytes
P:/BRAIN_DRAIN/Data/07/soc_li_distribution.csv,P:/BRAIN_DRAIN/Data/intermediate/soc_li_distribution.csv,OK,15368 bytes
P:/BRAIN_DRAIN/Data/07/soc_merge.csv,P:/BRAIN_DRAIN/Data/intermediate/soc_merge.csv,OK,189227 bytes
P:/BRAIN_DRAIN/Data/07/State_of_Residence_By_Place_of_Birth_Table_2022_T13.xlsx,P:/BRAIN_DRAIN/Data/raw/census_acs/State_of_Residence_By_Place_of_Birth_Table_2022_T13.xlsx,OK,76441 bytes
P:/BRAIN_DRAIN/Data/07/tabn318.10.xlsx,P:/BRAIN_DRAIN/Data/raw/nces/tabn318.10.xlsx,OK,17609 bytes
P:/BRAIN_DRAIN/Data/07/~$pf.xlsx,P:/BRAIN_DRAIN/Data/_review/junk/~$pf.xlsx,OK,165 bytes
P:/BRAIN_DRAIN/Data/actual_cohort.csv,P:/BRAIN_DRAIN/Data/results/actual_cohort.csv,OK,135298 bytes
P:/BRAIN_DRAIN/Data/all_binary.csv,P:/BRAIN_DRAIN/Data/results/all_binary.csv,OK,15684 bytes
P:/BRAIN_DRAIN/Data/all_binary.xlsx,P:/BRAIN_DRAIN/Data/results/all_binary.xlsx,OK,34051 bytes
P:/BRAIN_DRAIN/Data/all_binary_cbsa.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/all_binary_cbsa.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/all_binary_cbsa.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/all_binary_cbsa.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/barrons01.pdf,P:/BRAIN_DRAIN/Data/_review/needs_inspection/barrons01.pdf,OK,0 bytes
P:/BRAIN_DRAIN/Data/barrons_mod_endowment.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/barrons_mod_endowment.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/barrons_raw.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/barrons_raw.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/be_sch.csv,P:/BRAIN_DRAIN/Data/intermediate/be_sch.csv,OK,64459 bytes
P:/BRAIN_DRAIN/Data/be_sch_full.csv,P:/BRAIN_DRAIN/Data/intermediate/be_sch_full.csv,OK,103142 bytes
P:/BRAIN_DRAIN/Data/be_sch_grad.csv,P:/BRAIN_DRAIN/Data/intermediate/be_sch_grad.csv,OK,46947 bytes
P:/BRAIN_DRAIN/Data/both_final.rds,P:/BRAIN_DRAIN/Data/intermediate/both_final.rds,OK,124896206 bytes
P:/BRAIN_DRAIN/Data/both_orig.rds,P:/BRAIN_DRAIN/Data/intermediate/both_orig.rds,OK,90543244 bytes
P:/BRAIN_DRAIN/Data/cbsa_2020.csv,P:/BRAIN_DRAIN/Data/raw/census_geo/cbsa_2020.csv,OK,245365 bytes
P:/BRAIN_DRAIN/Data/cc.rds,P:/BRAIN_DRAIN/Data/intermediate/cc.rds,OK,284967 bytes
P:/BRAIN_DRAIN/Data/cc_alias.csv,P:/BRAIN_DRAIN/Data/intermediate/cc_alias.csv,OK,948689 bytes
P:/BRAIN_DRAIN/Data/cc_alias.rds,P:/BRAIN_DRAIN/Data/intermediate/cc_alias.rds,OK,238698 bytes
P:/BRAIN_DRAIN/Data/cc_rsid_crosswalk.rds,P:/BRAIN_DRAIN/Data/intermediate/cc_rsid_crosswalk.rds,OK,94508 bytes
P:/BRAIN_DRAIN/Data/cc_strings.csv,P:/BRAIN_DRAIN/Data/intermediate/cc_strings.csv,OK,257529 bytes
P:/BRAIN_DRAIN/Data/cc_strings.rds,P:/BRAIN_DRAIN/Data/intermediate/cc_strings.rds,OK,75647 bytes
P:/BRAIN_DRAIN/Data/chetty_closed_colleges.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/chetty_closed_colleges.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/chetty_college_inc_dist.xlsx,P:/BRAIN_DRAIN/Data/raw/chetty_oi/chetty_college_inc_dist.xlsx,OK,2157147 bytes
P:/BRAIN_DRAIN/Data/classification_sample_1.csv,P:/BRAIN_DRAIN/Data/intermediate/classification_sample_1.csv,OK,12542 bytes
P:/BRAIN_DRAIN/Data/colleges.rds,P:/BRAIN_DRAIN/Data/intermediate/colleges.rds,OK,323383 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_completions-2digcip_2000.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_completions-2digcip_2000.csv,OK,65965912 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_completions-2digcip_2010.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_completions-2digcip_2010.csv,OK,127106321 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_completions-2digcip_2020.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_completions-2digcip_2020.csv,OK,132219568 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_directory.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_directory.csv,OK,114956178 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_fall-res.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_fall-res.csv,OK,69505558 bytes
P:/BRAIN_DRAIN/Data/colleges_ipeds_grad-rates.csv,P:/BRAIN_DRAIN/Data/raw/ipeds/colleges_ipeds_grad-rates.csv,OK,469490722 bytes
P:/BRAIN_DRAIN/Data/col_alias.csv,P:/BRAIN_DRAIN/Data/intermediate/col_alias.csv,OK,1874599 bytes
P:/BRAIN_DRAIN/Data/col_alias.rds,P:/BRAIN_DRAIN/Data/intermediate/col_alias.rds,OK,348495 bytes
P:/BRAIN_DRAIN/Data/col_alias_resp.rds,P:/BRAIN_DRAIN/Data/intermediate/col_alias_resp.rds,OK,156432643 bytes
P:/BRAIN_DRAIN/Data/col_ct.csv,P:/BRAIN_DRAIN/Data/intermediate/col_ct.csv,OK,734635 bytes
P:/BRAIN_DRAIN/Data/col_ct.rds,P:/BRAIN_DRAIN/Data/intermediate/col_ct.rds,OK,271062 bytes
P:/BRAIN_DRAIN/Data/col_embed.rds,P:/BRAIN_DRAIN/Data/intermediate/col_embed.rds,OK,121128 bytes
P:/BRAIN_DRAIN/Data/col_gt.csv,P:/BRAIN_DRAIN/Data/intermediate/col_gt.csv,OK,20526 bytes
P:/BRAIN_DRAIN/Data/col_rsid_crosswalk.rds,P:/BRAIN_DRAIN/Data/intermediate/col_rsid_crosswalk.rds,OK,174849 bytes
P:/BRAIN_DRAIN/Data/col_shock.csv,P:/BRAIN_DRAIN/Data/intermediate/col_shock.csv,OK,135297 bytes
P:/BRAIN_DRAIN/Data/col_strings.csv,P:/BRAIN_DRAIN/Data/intermediate/col_strings.csv,OK,604944 bytes
P:/BRAIN_DRAIN/Data/col_strings.rds,P:/BRAIN_DRAIN/Data/intermediate/col_strings.rds,OK,164166 bytes
P:/BRAIN_DRAIN/Data/col_users.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/col_users.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/col_users.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/col_users.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/col_wo_rsid.csv,P:/BRAIN_DRAIN/Data/intermediate/col_wo_rsid.csv,OK,43117 bytes
P:/BRAIN_DRAIN/Data/dupe_match_rsid.csv,P:/BRAIN_DRAIN/Data/intermediate/dupe_match_rsid.csv,OK,174712 bytes
P:/BRAIN_DRAIN/Data/education.xlsx,P:/BRAIN_DRAIN/Data/intermediate/education__top.xlsx,OK,119908 bytes
P:/BRAIN_DRAIN/Data/EducationDataPortal_08.18.2024_datadictionary.csv,P:/BRAIN_DRAIN/Data/raw/urban_institute/EducationDataPortal_08.18.2024_datadictionary.csv,OK,1261 bytes
P:/BRAIN_DRAIN/Data/education_0000_part_00.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/education_0000_part_00.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/education_cleaned.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/education_cleaned.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/ed_funding.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/ed_funding.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/ed_wide.rds,P:/BRAIN_DRAIN/Data/intermediate/ed_wide.rds,OK,121029697 bytes
P:/BRAIN_DRAIN/Data/ELSI_csv_export_6390435784786712152626.csv,P:/BRAIN_DRAIN/Data/raw/nces/ELSI_csv_export_6390435784786712152626.csv,OK,15111154 bytes
P:/BRAIN_DRAIN/Data/ELSI_csv_export_639044261135902865330.csv,P:/BRAIN_DRAIN/Data/raw/nces/ELSI_csv_export_639044261135902865330.csv,OK,2617101 bytes
P:/BRAIN_DRAIN/Data/ELSI_csv_export_6390455368533882136542.csv,P:/BRAIN_DRAIN/Data/raw/nces/ELSI_csv_export_6390455368533882136542.csv,OK,18653457 bytes
P:/BRAIN_DRAIN/Data/finance_raw.csv,P:/BRAIN_DRAIN/Data/intermediate/finance_raw.csv,OK,10737728 bytes
P:/BRAIN_DRAIN/Data/Grawe.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/Grawe.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/hs_alias.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_alias.csv,OK,9556580 bytes
P:/BRAIN_DRAIN/Data/hs_alias.rds,P:/BRAIN_DRAIN/Data/intermediate/hs_alias.rds,OK,1451740 bytes
P:/BRAIN_DRAIN/Data/hs_alias_resp.rds,P:/BRAIN_DRAIN/Data/intermediate/hs_alias_resp.rds,OK,273498112 bytes
P:/BRAIN_DRAIN/Data/hs_col_classification.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_col_classification.csv,OK,14653586 bytes
P:/BRAIN_DRAIN/Data/hs_embed.rds,P:/BRAIN_DRAIN/Data/intermediate/hs_embed.rds,OK,48520 bytes
P:/BRAIN_DRAIN/Data/hs_gt.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_gt.csv,OK,14270 bytes
P:/BRAIN_DRAIN/Data/hs_rsid_crosswalk.rds,P:/BRAIN_DRAIN/Data/intermediate/hs_rsid_crosswalk.rds,OK,500468 bytes
P:/BRAIN_DRAIN/Data/hs_shock.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_shock.csv,OK,135296 bytes
P:/BRAIN_DRAIN/Data/hs_strings.csv,P:/BRAIN_DRAIN/Data/intermediate/hs_strings.csv,OK,28051801 bytes
P:/BRAIN_DRAIN/Data/hs_strings.rds,P:/BRAIN_DRAIN/Data/intermediate/hs_strings.rds,OK,4817514 bytes
P:/BRAIN_DRAIN/Data/hs_users.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/hs_users.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/hs_users.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/hs_users.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/input_col.rds,P:/BRAIN_DRAIN/Data/intermediate/input_col.rds,OK,21486726 bytes
P:/BRAIN_DRAIN/Data/input_col_m.rds,P:/BRAIN_DRAIN/Data/intermediate/input_col_m.rds,OK,340042363 bytes
P:/BRAIN_DRAIN/Data/IPEDS codebook.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/IPEDS codebook.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/ipeds_adm2021.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_adm2021.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/ipeds_deg_awarded.rds,P:/BRAIN_DRAIN/Data/intermediate/ipeds_deg_awarded.rds,OK,224033 bytes
P:/BRAIN_DRAIN/Data/ipeds_deg_awarded_field,P:/BRAIN_DRAIN/Data/intermediate/ipeds_deg_awarded_field,OK,1261 bytes
P:/BRAIN_DRAIN/Data/ipeds_ef2020c.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_ef2020c.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/ipeds_hd2020_dictionary.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/ipeds_hd2020_dictionary.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/llm_1_unk.csv,P:/BRAIN_DRAIN/Data/intermediate/llm_1_unk.csv,OK,9223 bytes
P:/BRAIN_DRAIN/Data/llm_1_unk.xlsx,P:/BRAIN_DRAIN/Data/intermediate/llm_1_unk.xlsx,OK,21194 bytes
P:/BRAIN_DRAIN/Data/llm_1_us.csv,P:/BRAIN_DRAIN/Data/intermediate/llm_1_us.csv,OK,10859 bytes
P:/BRAIN_DRAIN/Data/llm_1_us.xlsx,P:/BRAIN_DRAIN/Data/intermediate/llm_1_us.xlsx,OK,19451 bytes
P:/BRAIN_DRAIN/Data/make_transfer_inventory.py,P:/BRAIN_DRAIN/Data/_review/junk/make_transfer_inventory.py,OK,4869 bytes
P:/BRAIN_DRAIN/Data/matched_col.rds,P:/BRAIN_DRAIN/Data/intermediate/matched_col.rds,OK,98388 bytes
P:/BRAIN_DRAIN/Data/matched_hs.rds,P:/BRAIN_DRAIN/Data/intermediate/matched_hs.rds,OK,632072 bytes
P:/BRAIN_DRAIN/Data/match_problems.xlsx,P:/BRAIN_DRAIN/Data/intermediate/match_problems.xlsx,OK,55420 bytes
P:/BRAIN_DRAIN/Data/microdata_sample.csv,P:/BRAIN_DRAIN/Data/intermediate/microdata_sample__top.csv,OK,148025 bytes
P:/BRAIN_DRAIN/Data/nces_public_school_file.zip.download/nces_public_school_file.zip.sb-652df04a-9Tybbh/nces_public_school_file/ELSI_csv_export_6390435443173860515321.csv,P:/BRAIN_DRAIN/Data/_review/junk/ELSI_csv_export_6390435443173860515321.csv,OK,57382082 bytes
P:/BRAIN_DRAIN/Data/occupation.xlsx,P:/BRAIN_DRAIN/Data/raw/bls/occupation.xlsx,OK,407963 bytes
P:/BRAIN_DRAIN/Data/occupational_prestige.csv,P:/BRAIN_DRAIN/Data/intermediate/occupational_prestige.csv,OK,226997 bytes
P:/BRAIN_DRAIN/Data/Paper/chetty_sel_dist_stats.xlsx,P:/BRAIN_DRAIN/Data/results/chetty_sel_dist_stats.xlsx,OK,10727 bytes
P:/BRAIN_DRAIN/Data/persistent_match_issues.xlsx,P:/BRAIN_DRAIN/Data/intermediate/persistent_match_issues.xlsx,OK,27985 bytes
P:/BRAIN_DRAIN/Data/Postsecondary.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/Postsecondary.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/Private15.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/Private15.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/Public15.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/Public15.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/raw_deg_award,P:/BRAIN_DRAIN/Data/intermediate/raw_deg_award,OK,1670028 bytes
P:/BRAIN_DRAIN/Data/raw_unmatched_strings.csv,P:/BRAIN_DRAIN/Data/intermediate/raw_unmatched_strings.csv,OK,12679696 bytes
P:/BRAIN_DRAIN/Data/raw_unmatched_strings.rds,P:/BRAIN_DRAIN/Data/intermediate/raw_unmatched_strings.rds,OK,4100702 bytes
P:/BRAIN_DRAIN/Data/regression_data.csv,P:/BRAIN_DRAIN/Data/results/regression_data__top.csv,OK,5499040 bytes
P:/BRAIN_DRAIN/Data/return_rate_layout.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/return_rate_layout.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/rsid_id_dup_crosswalk.rds,P:/BRAIN_DRAIN/Data/intermediate/rsid_id_dup_crosswalk.rds,OK,324820 bytes
P:/BRAIN_DRAIN/Data/rsid_wo_col.csv,P:/BRAIN_DRAIN/Data/intermediate/rsid_wo_col.csv,OK,373678 bytes
P:/BRAIN_DRAIN/Data/schools.rds,P:/BRAIN_DRAIN/Data/intermediate/schools.rds,OK,1959998 bytes
P:/BRAIN_DRAIN/Data/state_fips.rds,P:/BRAIN_DRAIN/Data/intermediate/state_fips.rds,OK,596 bytes
P:/BRAIN_DRAIN/Data/state_list.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/state_list.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/summary_demographics.csv,P:/BRAIN_DRAIN/Data/results/summary_demographics.csv,OK,2215 bytes
P:/BRAIN_DRAIN/Data/summary_demographics.rds,P:/BRAIN_DRAIN/Data/results/summary_demographics.rds,OK,1042 bytes
P:/BRAIN_DRAIN/Data/totals_cbsa.csv,P:/BRAIN_DRAIN/Data/_review/needs_inspection/totals_cbsa.csv,OK,0 bytes
P:/BRAIN_DRAIN/Data/totals_cbsa.xlsx,P:/BRAIN_DRAIN/Data/_review/needs_inspection/totals_cbsa.xlsx,OK,0 bytes
P:/BRAIN_DRAIN/Data/transfer_code.csv,P:/BRAIN_DRAIN/Data/_review/junk/transfer_code.csv,OK,3841 bytes
P:/BRAIN_DRAIN/Data/transfer_inventory.csv,P:/BRAIN_DRAIN/Data/_review/junk/transfer_inventory.csv,OK,37610 bytes
P:/BRAIN_DRAIN/Data/transfer_outputs.csv,P:/BRAIN_DRAIN/Data/_review/junk/transfer_outputs.csv,OK,12548 bytes
P:/BRAIN_DRAIN/Data/unmatched_cc.csv,P:/BRAIN_DRAIN/Data/intermediate/unmatched_cc.csv,OK,269731 bytes
P:/BRAIN_DRAIN/Data/unmatched_cc.rds,P:/BRAIN_DRAIN/Data/intermediate/unmatched_cc.rds,OK,93899 bytes
P:/BRAIN_DRAIN/Data/unmatched_col.csv,P:/BRAIN_DRAIN/Data/intermediate/unmatched_col.csv,OK,267148 bytes
P:/BRAIN_DRAIN/Data/unmatched_col.rds,P:/BRAIN_DRAIN/Data/intermediate/unmatched_col.rds,OK,92672 bytes
P:/BRAIN_DRAIN/Data/unmatched_hs.rds,P:/BRAIN_DRAIN/Data/intermediate/unmatched_hs.rds,OK,345559 bytes
P:/BRAIN_DRAIN/Data/WholeData Data Dictionary.pdf,P:/BRAIN_DRAIN/Data/_review/needs_inspection/WholeData Data Dictionary.pdf,OK,0 bytes
P:/BRAIN_DRAIN/Data/~$education.xlsx,P:/BRAIN_DRAIN/Data/_review/junk/~$education.xlsx,OK,165 bytes
P:/BRAIN_DRAIN/Data/~$occupation.xlsx,P:/BRAIN_DRAIN/Data/_review/junk/~$occupation.xlsx,OK,165 bytes
P:/BRAIN_DRAIN/Data/~$persistent_match_issues.xlsx,P:/BRAIN_DRAIN/Data/_review/junk/~$persistent_match_issues.xlsx,OK,165 bytes
