"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_ba"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_merge"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","teacher_recodes"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","cumulative_weights"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_recodes"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","soc_li_dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","microdata_sample"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","patterns_list"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","pattern_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","pat"
"D:/Users/martensn/BRAIN_DRAIN/Code/05_merge.Rmd","selected_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","directory"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","specification"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","cohort_list"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","cohorts"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","geos"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","avgs"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","migration_ends"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","norm"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","stage"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","shock_lbl"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","num_bins"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","universes"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","microdata"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","regression"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","dist_bins"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","na_count"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","x"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","missing_inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","measure_return"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","data"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","reference_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","output_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","column_prefix"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","max"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","equality"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","matches"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","inequality"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","no_matches"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","has_data"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","measure_leave"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","cohort_return_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","cohort_return_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","leaver_levels_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","leaver_levels_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","complete_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","institutional_characteristics"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","state_region_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","cohort_x_grad"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_means"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_quantiles"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_regions"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","shr_eng"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","shr_bus"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","sample_values"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_means"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_quantiles"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_regions"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","restrict_values"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_means"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_chetty"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_quantiles"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_regions"
"D:/Users/martensn/BRAIN_DRAIN/Code/06_finalize_data.Rmd","outsample_values"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","directory"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","specification"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","geos"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","dep_var"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","avgs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","migration_ends"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","norm"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","stage"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","shock_lbl"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","num_bins"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","universes"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","generate_labels"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","var_prefixes"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","inst_groups"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","labels_list"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","var_prefix"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","labels"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","controls"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","control_lbl"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","output_instate"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","output_dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_vars"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_vars"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_output_vars"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_output_vars"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","output_distance"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","interactions"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","basic_pattern"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_pattern"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_pattern"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","interactions_lbl"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","label"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","nestedlist"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","models"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","models_info"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","stay_stats"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","leave_hs_stats"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","leave_col_stats"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","captions"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","a"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","model_info"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","early_filt"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","late_filt"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","u"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","data"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","instrument_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","covariates"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","stayer_form"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","stayer_first"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","leaver_form"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","leaver_first"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","coef_dict"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","group_semi_elasticities"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","coef_data"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","h"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","m"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","n"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","d"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","mean_y_row"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","s"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_var"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_var"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","current_stay"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","current_hs"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","current_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","formula"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","f"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","form"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","model"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","mean_y"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","model_key"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_coef"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_coef"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","inst"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","in_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","inst_coef"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","in_state_coef"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","interaction_coef"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","hs_group_semi"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","col_group_semi"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","tsls_models"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","semi_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","predictions_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","predictions_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","cbsa_shock_ptile"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","empir_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","diff_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/07_regressions.Rmd","differences"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","directory"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","fraction_cohort"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","li_deg_awarded"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","probs"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","density_sam"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","dens_sam"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","quantiles_sam"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","quant_sam"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","local_stocks"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","state_stocks"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","li_inst"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","occp_inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","occp_inst_group_counts"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","instate_li"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","regression_od"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","origin_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","destination_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","od_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","net_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","origin_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","destination_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","od_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","net_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_levels_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","return_levels_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","newcomers_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","local_ties_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","natives_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","count_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","x"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","newcomers_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","local_ties_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","natives_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col_order"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","inst_levels"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","inst_levels_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","inst_levels_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","iv_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","b"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","h"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","data"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","bin_shares"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","bin_col_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","bin_share"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","all_bin_shares"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","all_bin_filename"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","cbsa_returns"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","bin"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","bin_filename"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","total_result"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","filter_condition"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","returner_result"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_shock_year_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","hs_shock_year_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","regression_sample"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","reside_long"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","reside_panel"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","in_migrants"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","out_migrants"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","ds"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","dyn"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","dynamic"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","total"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","tie_stocks"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","problems"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","differences"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","destinations"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","migrant_universe"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","complier_chars"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","preferred_values"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","compliers"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","i"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","char_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","preferred_val"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","treatment_col"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","sample_mean"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","universe_mean"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","compliers_data"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","formula"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","model"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","compliers_output"
"D:/Users/martensn/BRAIN_DRAIN/Code/08_data_generation.Rmd","xc"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","directory"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","hei"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","wid"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","dpi"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bkgrnd"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","unit"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","geos"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","diverging_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","prestige_bin_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","inst_group_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","monotonic_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","return_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","%nin%"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","roi_bar"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","custom_colors"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","in_hs_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","in_state_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","survivorship"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","residence_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","x"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","relevant_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","reshaped_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","omission_plot"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","omission_distribution"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","same_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","birthplace_map"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_dist"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","dist_map"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","covariate"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","geo_analysis1"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","geo_analysis2"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","age_ed"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","Mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","ux"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_mode"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","culled"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","age_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa18"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa25"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa35"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa45"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa65"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","numerator"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","fraction_long"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","fraction"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","violin"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","age_medians"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","prime_age"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","pa_map"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","dorling_data"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","pa_dorling"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","oos_count"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","oos_dist_long"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","oos_totals"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","oos_dist_wide"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","is_count"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","is_dist_long"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","is_totals"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","is_dist_wide"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","microdata"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","iv_cols"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","num_bins"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bin_shares"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","col"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bin_col_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bin_share"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","all_bin_shares"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bin_composition"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_returns"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","cbsa_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/09b_plots_old.Rmd","bin"
