"file","variable"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd",".N"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","acceptance_rate"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","as.numeric"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","avg_acceptance"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","awards"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","category"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","cipcode"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","cohort_rev"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","col_unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","completers_200pct"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","completion_rate_100pct"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","completion_rate_150pct"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","completion_rate_200pct"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","count"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","county_fips"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","deflator"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","field"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","fips"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","GeoFIPS"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","inst_category"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","inst_control"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","inst_group"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","inst_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","institution_crosswalk"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","institution_level"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","k_q1"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","k_q2"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","k_q3"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","k_q4"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","k_top1pc"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","land_grant"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","microdata"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","mobility_n"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","mr_kq5_pq1"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","non_completers"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","Not_Recruited"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","Not_Retained"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","number_applied"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","number_enrolled_total"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","par_q1"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","par_q2"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","par_q3"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","par_q4"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","par_top1pc"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","periodName"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","recruited"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","Recruited"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","Retained"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","rev_appropriations_state"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","rev_total_current"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","rev_tuition_fees"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","rev_tuition_fees_net"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","state.abb"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","state.region"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","state_approp_shr"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","state_of_residence"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","still_enrolled_200pct"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","sum"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","super_opeid"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","total"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","total_deg_awarded"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","total_deg_awarded_opeid"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","tuition_shr"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","unified_cbsa"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","unitid"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","unitid_shr"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","value"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_col_chars.Rmd","year"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","%in%"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","alt_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","cbsa_code"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","CNTY"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","county_full"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","full_name"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","G12"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","GeoFIPS"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LAT"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LATCOD"
"D:/Users/martensn/BRAIN_DRAIN/Code/02_hs_chars.Rmd","LCITY"
